address,owned
"0x2617a45d2f9b1dbec35acac13bc7650af7806651e7bd0936292d4be891b126aa",1
"0xc8995a9f72b91065714c9c3d625c07807ccb840775b75ce714fbf0d8115fed16",4
"0x31f099cdb8a187ad0406cb08123343324f6b1af81866badd55c0810fb7f6f7f3",1
"0xc0dfbf7fa093a8d1c93b441e1867e65833285bc168ed9f5588d2937619614dec",1
"0x1ad73c6c31de2adeebd79c9a78eba8c4b664032d83b134a4741db06350c4dc8a",2
"0x89586ccd24853f77e51c8e49ab2f74783fc583e2230cd12e840b3750cf2c6ee7",3
"0xedae546da62ecf9778d495af55ceca43c193e588990bbd09f2fd6a80e2e639a8",1
"0x835f17a6af245ddb7ca8ad2e30e4046db53f825371f8e7d678a7c7d77158b654",2
"0xd11a07fbc21b8f7cf6b5d73f5850d13819d485a8d4b11081cd3dc5b73d772ce5",1
"0x922d82177672085e5e515711ecd9e351ea162f81ff7b94037059de1b69e2a3e4",1
"0xa289d080a9877650faeabb2201bfc59ffd4e65f33fc6766495314c50f9b73ef7",1
"0x3067c01a227eefb6701c2fdca55f5d7c6fe189fe36d961962ed8d29c203b0fc6",1
"0x97b85090c73a24f77d0ece08c606cbbc495049f44c75406afd3db35d7b3c94b1",1
"0x072a11902113de180384cb7564f0336bdb537dd294985a90c2975c09683aae18",1
"0x6ce51e4b9df00795a9d4fbbef38232803bfc32b7386d42048d7d2f30b9df5ccd",1
"0xd5882763a1b301c04286d942cfe1d6d7a1422cc665f0e6313f7e58c97d4450eb",1
"0x88da65ba97190df39d5fba8d6ab76bc99c65f25592fe0ed6a4e97f89fa73988e",1
"0x750a8405348d2c8522dabcf8fe0e0ce76d434778230329a80221c22266a3c1cd",1
"0xc109bf74bcd9d027aa64d006590e99808f3b112fff2283c3d85a51eb387c2575",1
"0x78cdfa9ed4b299574c02275fdb8f0eec9f751e265c2fe42a95ebbc1fbf0cbe39",1
"0x9101ec5e04db23cb1bcc8a9f27bc4c623ede03da1eb4c10e056af5459babc879",1
"0x7857caf422fc103557a3c7e1ca7c24ff028a6501467305ae6565e9a474f7cc5d",3
"0xc07df6b995b70584c1212a9c5fce54cc3c5e6aa752dcaa0081e12f563ca230bd",2
"0xead2f1178e296686178804ca21d6b2efdad443fd008c289f9e00c82e32b62a11",1
"0x6920cbfd895bafcea5f8b8e9dadbcb0213ae2b2531ba1377a4e7af6cb3e8f0e2",1
"0xac8970f676b95433cabf917a667c7cdc791b41f9a1c06436808dab1f3ec5220d",1
"0xfe14ae537143c9152b66f05500688d5276db041edad580d327ba95f4602aeb93",2
"0xffa5f6cde9bef6dcdea8471c9211ea50a148765307960b4c80494256e9e3722b",1
"0xa9e6c36af3ccd7e1bcbb47a24cb0355455bbff99260b52db16600434d98b9c61",1
"0x428efa2670d79331e5590da683dcee8efd04ea4cce680603c6a8e7b70fceec03",1
"0xad9ac9b7d5670885fabfa6298cfab5d2374f5f2bafe4dce66410a656053a72c0",1
"0x3da67fd04b97c48b1f377496549aeef2fd759d9704ece654e893752d794c59a8",1
"0x86f64fd4e4ec513e76e0785f35d72a80f908cb6039be6151e48999a224d08c2c",2
"0x1fba12b6ad0d157cc30d3aadb8709e7a0893a0ac57bdb5de478de97f7f885c78",1
"0xb29454435325e811e22941ebea6d94b13adb616eb87abbfa383f4c797a4171d4",1
"0x3f899d316bc3d3cfe7a73f06dd6baf50f3dc025abf49c238843dc605310d7555",1
"0xf6a3bf05c5b9a2a108bd3320ccb76619792a4ab6ff9616e7968526a045e55a91",1
"0x73f2af74c6f640c8571ec6d472cf897ca97045e26c9ebb648715f7bc991a4557",1
"0xa50916e0597bd79890dad1691de1303b3aec30ece6859cef58f770ff145d1ea2",1
"0xee3a0bba64bd29bd43e222999566751c8faefa6311c19ed4a1754921209dd7eb",1
"0xaf4f77a14946d4227d7413f74a51b2f0e3aac00a837680dc3cc5d567224b3316",2
"0x6a1312ec7836f11b12c8245bac85137a350107305b987f8a75225bad4be77af8",1
"0x41073dfc618b544ec1487ed9f261bdbae0169f8746b5ea08ce41b2d5a96dd132",1
"0x5b67bf298e1a0acb77d46565da98718f08833f500fc106e1be9cd8b0e095967d",1
"0x3c6f153a51ded16d77abf0412d35ab99c79af7e5381fe66928ebd585462eb6b2",2
"0xdc879cb21e7775cfb09100112632d6cab436e706631ee7c6c3dc6dc458101b93",4
"0xe25a10d8c6ec7cca4732297a0b3a543cc24c3e2c20c02990d7a01dda9d13edd6",1
"0x319edea7751f5b0a9da2c961c0a6c8871ca61beb3d2888a307b84c9925217729",1
"0x5301fc5fee4c5975f9add0bddcdc12139e8e31d3c6d78c9564aa5f73bf8d3141",1
"0xa7e2aedada21cfdaf00be7dc5fc38814446a82ad544041e58a425a4f31ccd3f3",1
"0xa4b597eea88a481aa558a255fcf235c23305be0522ed9684c7fb957db8b0429a",1
"0x11289abd6a1a55a5035bda779baa8dc5b47d7d68dcd5867a79f142a05a84d52e",2
"0x1abb40029b22365975ffb850a71c901c2297de04d9071a312fd813b80974f772",1
"0x602cebcd6f2f8ac7610e9cd99f707206b542a77823eca78fcee6a89d325aeb8f",1
"0x4d51d87949708e5041b23f3b90bc6c44aa8e9edbd73799920bc84bf8bdf12ae5",1
"0x40a5cae63966ef556d5758e0da2fb8acafd6a672cb66f7779cc8d09386d80623",1
"0x8dd1b78fff23b1784339ef30d22c695d719333a5495b3024dd7ab91bc0a34e21",2
"0x334ad613f6b91f203af99f7cc2023d57222d8d0bc45c5b4ee8e071a69ec88e78",1
"0x000bcba764a8b0c262559ab254245fdb372e004d43a6804a4644cb3c782c1424",1
"0x151da13a36148629cade8ab8e1da12eb436051f89b6cf571344270189c4e9a58",1
"0x4a81a450d6cbb3c373c80b542c20523f7eab8c39c346ef521c54526e61d2baa6",2
"0xd9aa8272f1318b3202f3ebed15e59e46c96e0d10e6bc65f707f6fc0ed057f09a",2
"0x10c7e0182dd118e0a72982b3d9141fb0f5334971354baf2469026a538a7f82af",2
"0x5a1f4d90aac55ff178383254478c897dab3ef95df83c6cf7103c42138fa7dc51",1
"0xb6779ec9c58a33b67b153471b35165c4ba31f53341290c697a5879697bc445bb",1
"0x88595b63e5eb7c81453ab5d1e3c4f5725a0d4acfad662c50b82ed31de1f23bd5",2
"0xf353cf8b5bdd99da608fc2cd863725d09c7dfb11ee2ec320c0b69da6222be54c",1
"0x371898577bd5bbdd1ffe308ffc7351e1e128129ab5c4c762bf7afd73094e9254",1
"0x4430a1f862e2b900137969ecb09d1cc71e0d95f04273f8d58aeda4482fb25aa0",3
"0x4ccb2a2eee3af35631116ef4eb1d4f908e58a1c54c4831ee014c77dce1746ba9",2
"0xa3d278515efbabc7b02b76e3b8dd9649475985d94ecbd857f6581aff6bfe7819",1
"0xf6293c8231b5abcf795074e22b900cb61f8d5361a228bf6d49f28b6061d18906",1
"0xca1b51261b909e55a1ddfe1be8574b4ebca99a54a41a9f5cb8a21b54c5c5a2f2",1
"0x796ea299f5c2895b1254760ed1458cbeea90cdaa4d5b629fca48c0229e128814",1
"0x708bbb1edc77a68c3ae33dd03793bf00433cf206009b326c7d320b3165a22c39",2
"0xc57553bae7e3073bafbee111a13a6c8b614e8d38bf90398a278f51d4bf51f3bf",2
"0x4f701158ea784b0d7d91cc923969223e14ca2839944eee46fed80c3f5b48a6b3",2
"0xefce494a4c13b128f7272536f57e5bf51e31e82dc2f4b258313dc3d4b9cd14d4",1
"0x2d49a4ec980e31ef3d43a7ff8bc103c01a791c682a863a4824c7cb16bb1fbd52",1
"0x750efb8f6d1622213402354bfafb986ac5674c2066e961badf83c7ccd2dc5505",1
"0x98d29aef1d974fabbd017e8e07e9aa80b12586469d71abb9efe28cbe48e3dff5",1
"0xca7ce61d0ef9174a531c8816d4a9e729d89c56f3e5e27a630358c75e37f67bbd",1
"0x7ce8a5722923e0598032a4e9c91fe88dbee0639baeb5d231278ea20f5b6ac2ba",2
"0xd8bf38cb54ceda6569acdcb18ec12b1b62baef506ce80c67dfcbee7cacfc98b9",1
"0x5937cc967c1414b180c2497b96f824405ab8dea0b5df07cb73e68fe62dbdf1ce",1
"0xe3bb4e963e511663c7e4a1fe87e635f36ee4cd89f23d8abe0d05d0cb794e6f0b",2
"0xc7f0bdeebb84204715e497b3a8725b3b795acc62458559c4ed409b54874ca585",2
"0x30183bfd38b04ae5bc33c48763ad6683636cabd7acd39a6f7d69e11115669575",1
"0x284d2b57840cca019a8a039ee13fd0f3a93189f6c83c3651a7a6650aa01410af",2
"0x3da07d354f20e8723208f6e5485f56eb7e97c7123a65eb9085d8a923ba73027a",1
"0x9295462644ac1d3f8f40eb96fb74dad062be12465afc9fa3b8bcd505dea83d63",1
"0x907c617d4e683c7144d478c611940e14b09dd1e20178cc3600ce998682c8d4d5",2
"0x263cf999862bfe4422a9afc97cbd71f78ba0b2da53905dd7477359b54872742f",1
"0x805699333c60e9aed3d140cdabd641b7452397ed92506bd942aa0b83e3b25be0",1
"0x4d894402d6f567dec533cbaa2dd91f60e34cfd9bc924cfb80113743d249a3f5c",1
"0x211684a2aa1fdb697282a2f51ff1e16c0210c5e7e66ca49d64311b31c1357aef",1
"0x000d818ffbd21a3dbb668b64197570a0c0e6287d3d3c3098a2d19abd3dbc26e5",1
"0xd918dbb38018042d2bd31610c6fabd7d50546361073a6b82f698d7dab7dfc997",2
"0xe16e2cabeeb43235ba525635092c225d128fa498b17a3849af13bcd53f7bcafc",1
"0x68251ee57371eacffc942d7d4b56818f634983fb2819bead35d7e33d19ac7e9a",1
"0x78afb3b8f53474c4f14d3265637947817768c0c418f32710442caeda4753ac79",1
"0x5541a05e9eb0ea3180cc3358d0b1e21967cdbf66abe895fbefdb1647ab1027bd",1
"0x3de1de8d75828cc3cad3ee4f2d3e19329130bc1b1e8150c584e58612dbaaf601",1
"0xa44e949b10e2a4cf378bc2b2cca0816121fc94b9ccf8173cdd0225f9a22eac22",1
"0x6801d855e94cf87ca6ef65f8bfbccd10a26effc7c3907b71b6e6ce489269dbd5",1
"0x7a1f6c9c4e1de525f281421c13e31d10fa3c7cae749c2756a6222f9d1b7ec196",2
"0xc855d9316e8f353ac0aa189ac501a694158c1967f2580f94bb2b5ec1a0a82a60",1
"0x45acf988bc94c48c51ffdb2483c847137d3bfccb3cc86644383438e85bce0377",3
"0x76d8efe9aea58881e61daaebaa217326125bb58d8304d842b36799b1613222ef",1
"0x0c40ab0ddbd1a950311f7bee0d1399b8a3613b740aed8e6368b6aba1519f8e77",1
"0x77947921b62daa5382066ef18273d640c1eba401a37416a1235821380080c82a",1
"0x5fbc94f040f3e3c8c73e9cd8bd0eb24062d8b5eb32abea6b7da8b06692b20ad1",1
"0x59f3bce4a75b7713fc06a7070da637768013f6a30cf487c6150c752cebe00223",1
"0x1277826bf73bb7c12c5c23a99308495347f3bd15a79e0c1e1d1a023dabf3f552",1
"0xcd05b756c0a2ed58d30c4332fc4392ce1c5c23c4849125d6a48eb820de0b5520",1
"0x394864dc311652c80c6e8c709343fc5490eed76bc456c759e3f12f7031a36f25",1
"0xed7ba9119e330d5032637eb573a4078e6c80c2ae17e3c77382a90fc2fe640f92",1
"0x26c807f33b3acd81ef096c495249f4a0515b34be04c9a78f6c3a648c07cb1c6a",1
"0x2c614be7d4f8a4abdd5a330a867d875dacd61e4f2169da75a0c0578a59ba367d",1
"0x947b953e814785b649f7e886cd42b5c2f197f6d50d66531e9f388c9ee97701b5",1
"0xc5b6b8098991135dd8072da47dc6718fff5af8c3084a5680e3dc1aa396766bde",1
"0x0952b1be7aee20a9b05b182b1a6df1bb30f344e67432103d4fb9f247add45a01",1
"0x6a2fc74d7bc4e29429d635c07bf85141f5c438f0263b3ae09547e8273802e471",2
"0x9cd58706257d0a5fc741beb78825c8a6600fc88139fb26c79f17f263acfaa80c",1
"0x14460ee6effe5c89e25e2ce04606a384aaf684113a9c2b5f514e510cc3cef097",1
"0xb855315b88c2c374a9efb6345996efc5869e1ee64a715b40b9165caa10362ba2",1
"0x655bd25b6ff6372d5773b058a92704260ad74c56103de96330f344d523b8856f",1
"0xefd3e0bb5c8d27292e640164773623ae52ae2d9f901841ab6bc0f2324dde8640",1
"0x489de9b1043badfdd3c0c56481d08fabcb78742a8ece70d052c13f49c414c622",1
"0xaf1a3142bd620e0857729ad282f812a5c4f877248554b2ffee2ef69015209a2d",1
"0xd7272b85d03fbac4cd13685e7cae77329a1ddbbbddf3cf1e5069dea51dbd15fb",5
"0xcd0b8f1ea2d0dcfc88e17f625385b9a3d19e39dbfd3bceae9308f6464d67697b",1
"0x8627958aeede57dbeddfa4ec9d47c253c92f98de4b723138dc015b48b690ab95",1
"0x8e6de426521587efe28a0837567a030fb217f7e21bac6c9e18dc148e5e8a2c87",1
"0x3ea9f0dc7618ec833097c4bd2373be7f387201fd966d486637de31ab144e488a",2
"0x04cddfd414507d2c45f75c2a7348ad2ae32b55ff0c8818677855ef3f502884bd",1
"0x9e40f545a7d69f1d59c84357a1cf33951bac6f60a9fb6b66e6669188beb4b3a7",1
"0x425d88309b969c863576ecb1ee0eaa00e8841fd4655f60a09e5de64d4337ab35",1
"0x5719302ebaeff1c6350d7dc384d0dbd6969c7e2638965f562086cbdb10094fbd",2
"0x6e8794b8b668371f2e3d6c3a68489c59d60717dfb0e1402b9adcb8bb322f6124",1
"0x994ad62ebcb57e5f8e1ce27a48ed4d34af65bcb98ad5c442d83d28fc4b0d7df6",1
"0x5b22ea474a3381256a159fa1c151aa1c880051debcb4c892cec2fa53a6e49580",1
"0x0f137123c89dfa691cf2b3b165efd9ec468bda568766c4c50e495e2d381a179b",2
"0x3fbc54070e13a279e479b705957c87af7b99cd764c2e12c8356582ec002a1832",1
"0xee7da6e131722d79a3abcd96b2f87cbf7d2c51b49d2e419f49782de22852a6d0",1
"0x65435f587e6bc69a263b5c82fbb1e590fe556c92577bc5c2c657033bd6afc938",1
"0x844c97a458f3636762f1f8d10467ea8e38cad4de868ff31f684708ea60ec5f93",1
"0xc118c33b49fb9af6fc4a941e6345d6409d3cf5c0fbc8e8bc7a53547835b8da76",2
"0x0b6a10d7ea5f022a9ce34d27507ea6b2120deb87933c797592d35a8ca35e755e",1
"0xf10b0b8e4b611a604c24122e50b58576663fa784c056f1fe6a710d442d1c0c1e",2
"0x543f105877571262ebade9ffc039bbf55347196d24a664fd2aaff708369d01b7",3
"0x73754e1dd80ec83ca171f02a4f9513042c834052542384a21bb50899d82327e3",1
"0x68c032fcb6b9a8dcf1d2330853887dcd1670149da3cbd18131a8d127defebfee",1
"0x2ffba819f52bd9d0986129d5ab25b49acc08b682b9ef48b9cb6f87d55f2b3985",1
"0x6bf39aace110115cf7dd356e69e7fd542f67ab901cb090f61faa338b4d239add",2
"0x8c7f0584602d09df1791b8eec4b5b9e3f0d280c635ac96575a13dc94f9dd823c",2
"0x85c21638804b43dfffc3e52d47b29cb99760aaff223580cb5004f5ddd097f911",1
"0xdc838a97f65ccd3741b9121bb5d412d2b50156d570e434d5d6028d7deb4ce2c2",1
"0x6d1d008204f2c3e58700a7cb7b8b02caf6f33c0db4768ce4be15d3a1b3ffe67e",1
"0xb539e56a4d1d4c93b6ee5139c35c4d3e74999b3b9f5b608d760b5f421c54d2c7",1
"0x959c0d8b299f061b3d21528d49dd27426da7f7f0a4d7e09c590c1b85f6af40f7",1
"0xd839f6044ac9d1039d4bb8500329fc8fd47028b19e027cc3a9816c8354a686f6",1
"0x0d6cff7c55ef9a302bf17511dd440ce3b40eb0f4d5d2479a37c6517ea84442f0",1
"0xbc1b38705813ea00dca46eeb784233d393d525c49f1bf9cfb5f8b4d48e59a3f3",1
"0xd805dd619dcd22697d2a808040fd63996259666bab85b731ba9da2c2dc5ba49d",1
"0xef140e1d24783c8b7d27cbbac0171ea1ff9d8426167fb5f669c4e47414071a09",2
"0xdda4e6ec5de45d34900e177b1a2b598470f0007814311e8ae25c13e9f5ad79e8",1
"0x1790af1809a91187d943785ab0b78dfc33bc1e8ff4a382b31011830bfe03a9ff",1
"0x2acf2c738b2d68546a286467b78a3a0b7ae56ca973164702a225b38a10fcf367",1
"0x6738d50fe88893e640cf15452400f9ae76ee099b6f9ffecdd34babe0e8276b48",1
"0x89616b9f135e60b514e70701e1653b4c26612d6618c99562044929859e5ae639",1
"0xeeed9dc4d81830dd3034da4004d95e31d5a431c249aefa9f1b0b0cadba2fba0c",3
"0x3afff910b396d3321db0439f8b9533e238084a312a0c63605fd05221b428d828",1
"0xf3d6a02c64025ef5598ca9ac94a488654d3d8391b4a8c5e93765a0672f4a88f5",1
"0xf2f327727a32fe384b866dc3375690ff494436d44b95f2d48bf84f7830775200",1
"0xfaceae09ab66a9f88b6d8b04b08480b5c936f58397bf9f454e7abb1c5a95840c",1
"0x90ecb4121213438edc6fddae4692c5424e488b558b9b52399d61bed9c53d4d74",1
"0xc2f2f65f26fd26201bb8748025853f42c75217bcf46868a3b3396e7aa2c4ea5b",1
"0x6795d7502806d4cc7177bb04ead3455d769309d3c01370f3e5683b714cecf5eb",1
"0x7c9f86c1c80d53da04fee9b052d3d32db834edcd62953b1b8fb5d1dd7ff69c7a",1
"0x962779bc9c1777adb0a031ea4f06a1ab3d1caca047b760746c762883acd6070a",3
"0x8498dd5bcd83838ec31347322acc1d6157933a1930d5013e866f7dec2311490b",1
"0x790ebf56cae4ab2f4a11459d05d6eb01ccbf9ed7e3a90161dc84e798d05177de",1
"0x789ea98e621eb87c775209fef0f353a4fdf840ab1a8b6b58d7de62b623af3a67",1
"0x0453ae0d397f2f83ff85d3876030170c700d96842aca8bd5413c368a72b18773",1
"0xba6e3819c88a8dd3e5ea7df0da7b848e61060575840bdb6340d56cdfb5bfd558",1
"0xe23963f0c097128f3271d28866b5301aee77cbba7dd3515f82eb56ab154e669e",1
"0x16e214e7640fe4a93ccf61d9ad75526a9955814855029d7a38a3713f9e0b0fd2",2
"0x492cd077451a9f73fd158f9da78d7c26804738eade523b81a789743311597eb3",1
"0xa4a7a29e4a4101b54c6b50cdef816322641375576880a41e19f06b4f2437f7fc",1
"0xe7649f28cc3a0e12213c8164b09f3e2d480cb8f65cf60972fe4f5f84e5589f3e",1
"0xc899ef0ace6bea77be19493736d843b9306cba06e5bfbcc9bd058474e90e919a",2
"0x7e499d50ad5cf9637f7c38246088267824eb174698f5a06da730c20096477d6b",1
"0xaa3d379093ed46c5e279dfa542303504b6c0d1e7812c1d0e56443c32260ddb45",1
"0xbd7211485e6cd7a92f1f270555f084239a6bc30566f8f590504802b3c69cf054",1
"0x15bab23904201003873c10d7ce37444cc00887d98c1b408a81db102978d713da",1
"0xafa529ea3794bba96c8195839fed141f35d92011a0038b1faec734b6cce4df12",1
"0x44a76d327529cdc766811fea349b5f8df6ef522795daf9acb00dbddcb17f1af8",1
"0x7db3e27763c0c411206dae88ca80e45a3bce14751be62989f5014df404c3d7e3",1
"0xb0aa8b90f5e3669bd1a054617af656decafe98ffe859929d6d05d955705936d2",1
"0x9392728dc4693473f7d63efcc97f7585478ee7297e9c4b7f6390cb4bbd1f299f",1
"0xacf4d2703872f43da23acb97727aa2a682c8f0f2582ac6c1d8a4c51b3a96d444",1
"0x58c5303fedc6353df05a52c1709ad2d9d0db4124f0b59b5db87d5ae9da4a31c4",1
"0x663d023eb7a68b625ab13abeee6d2e5d73ac3e2b0e0cd1a16a37086aa23777a6",5
"0xb5683092aa0037d75c006bdb5c022f045c8cb7fc19adb36c1f2f99ff6e6b3d26",1
"0x262e045422bdd28c7e96e9c21fc71733a4cac3c728af8e8cc742721e7ab45758",1
"0x1ebf5bf3c3cd06aacd253414727509e4b131a39d8a9aa7693390847bda8e6498",1
"0x970a1ccf0324f21dbbdbc216984593148c1ca602bd39d1798991ced09c873076",1
"0x51401f55d90ed73f0b1847e40e2401ad5c5d50ecb1c0f83d62c2961898a28a4c",2
"0xf67abfd1846355227ba3c847578fce230c742545ed2cb08c28e63e18b60f60c5",1
"0xaa50b511e7f71271b4278beacb080c413e8a600a6f3adef4a86141ca16ec8f69",1
"0xbc9bdd1fa7fd71ebdc968d57c76c6aaad57f22b17c5f00f524ac7649e3f4f7ce",1
"0x8eb806e93a3af4e694c13ed730d6023c82d83f734b35e59482d2e13efbe4b83b",1
"0xe07301fbfc61dca7e64526a2b47c372ec1684d257a103020d236955ce758c471",1
"0x6f6f4df6532ac345cb705033b81342139516160437068f8e16b1526b21a77dd4",1
"0x3d04c4d2c17b9eb377f679eaf79280d05fa4927da6560a9eaf1a0390aa382143",1
"0xd68ce5ec5bf382594ab017b8d9caa2ede3b0922808de45c38f9f288af5015055",1
"0xa581022b1c632938202b25c21acd647f1a405a9440caece6ea857f01c6f31d84",1
"0x6d9c5b46774faa111541b561d01bc0ab2618727240650e98a3566868fab169a9",2
"0x6f94ac3e8f1a8a1d22d7ecc399451aa3b872621f15357f5b8d463c3a5a1ec1fd",1
"0x6815dfcdf6b8a76320e415299745655c6fa4f43ca4d14ea34f6b97fd21c0ec4d",1
"0xedcede130ebfe2c9bab4adb5f1b16e2334ef56d8304a23d1c2c1e88846f71565",1
"0xf712ecb72976a208ba22b4ec9e9a97a59f6c2a1fe30efc68335759c69482ba06",1
"0xe5310bec37c2ea7fb2c8732bbcfb1a0b596b1a05df33a41a97a066960ab6df2e",2
"0x29e45c5501879ea083f8449388a310ffe29da6eb1d9314c0a5b0f34987e4e939",1
"0xecc4245d33633300a33d594ea16323524460aad214667bb5f7b620abcb7b7d63",2
"0xf162e0abb5962d76eaf305475d0387ace5df44be5580433c1c3ef6d9ec763f0c",1
"0xbf2f6247a1cb428f5086aa082a4e91786f9ab91e6af636f3c4da2c2c5fb24da5",1
"0x20cd6b7dd6f2e9bd47ab8d17375bc1b4b738835c40c7dce320ff585770354284",2
"0x7526f56e69afff9d1dfdc106803f23a32638669b422397220d14a21a0b5f6f7f",1
"0xe3d34a5be06b07c26976ca90bbeb19ace38a1cac06052a8ad993f7124af36491",1
"0xa269bc19a8fa4d77c0371a6659e52ff725c8759fec8941a5aa52b9310401cb32",1
"0xb6dcf89333f5774f2ed539c3f62adcd66ce11245edd5c6168936c407ee2968ed",1
"0x966a49d415437fd2678aad986961d545169bbfed1dc238a558eb9b4a710ea921",1
"0xad3e618ba44e03ba159e30dfd7e3f71c3d8cbc5119ba24896acb9c69b10b78ca",1
"0xf1309f45b0fa58ee9e03f116a35a1652df8b479ba722140eaf9a70d217da6c8c",2
"0x228a792950dc46d0d71504c0a7b4edd2d51d079534dd3a3f1283b8232f46af2e",1
"0x839cbde123e9e23966eaa8f34c3522886df85300d7b77a000344bb6069b93555",1
"0x7f190b7dfe5ff244ccc7025ad69c100ed9f8ff180f738d31ad0dc2a6172952f8",3
"0x0b4beb16d8701c4e5aed412305ee3dbe3ca3bc10380b91d28f9892703a2943ed",1
"0xa7af8ca55dac3c474cc867028c7f424c99b141dcf85c18d01ecc1c57453d7ae2",1
"0xacdc6aaa3dba7c9c8af2c5b9210f67c06a49446451032c2a0b9098545774a7aa",1
"0x7716a7cbc4b74a732acc7a929a98101f9c06ca7ca0e61cbeae6644e09795bd83",1
"0x81a55d663e5202f5705a630bb24cedec9ab8692cb91e44297121558b467e0d0d",1
"0x4309ba46d109bed39d39eb9051ebf913d5541fb16bcb64675706c3fa5bfaaee3",1
"0x4e1caebfe4eacbd1fe2432dbe1d3d9da0979ee3b5b6b90467e718062ff661cc9",1
"0xc5c201beb49e4cbd0df5a168f74cffb2a7615fc0a0c4736208045b97f175e0e4",1
"0xc0966aed32d1609c20a62480ae123b55a904f78fc77f8d4606be2c2509b6a9f9",2
"0xb89eaff025fbf582faca954c0b5a7b927a62c280dbc27f7f240df483716a043f",1
"0x5adba5cd4f89dac0d8f53313fe2122f5817ceb9305803e42842a2dc71b7d4a41",1
"0x1fe7735ecf733c91d44cf94f22781f13d9cfbda6612151c27963b88d08342c3b",1
"0x11f85b60da858d158cdb95a3544736bdc0331107fe72bdda3677b0aed3d3453b",1
"0x0d6b67c0b796bec47f53ce0f8357fd2835cac5469a8e5dc77225f4ed7019fa39",2
"0xa3af824f9f45c72fd8b814d4cbb617bce69b80f760019401035c254dabfbbc3c",2
"0xc9abddcc486ba3cd6f83ad348ec04982d4370d798fe71dc12fe6a39a1f4a6db1",2
"0xfb45caf36ef5e7e998687a336cabb177935191852782e0989f73421bfa8e0811",1
"0x79f7119c19b9871486904238213ef3761bcc80041325eeae5fc55042967abc29",1
"0x3c623477521cc1a144a51cd3ba85ff31619a60646761824353481ced7bf44991",1
"0xeabf6e1f2dbff2c2e6002a9122f62b593d43277d97a769c48db478d7245439af",1
"0x3d211ab642f343a82ff4e237186f0d4170fc042988783285012b0da807e4fbde",1
"0x92cb88011d390b6e86476e95a287c618e61c464217e07b30aa603daa370b4777",1
"0xd796169e18f0d05b75c6237812a3913ffff8c3b17aea84c0c8a0a5904a057e37",1
"0xf5ad86df467d1d945072aafc047413b8cf9e6237f9505ea63c3612ee7ecf0306",2
"0x4a7a3faffdf93d70776d64bf385e538b1f7c20d49129de8370b22a6427b8b7c8",1
"0xd088a97aa91b1f06df1389693ac0c579b8eac3ec80070b635cd326449d0ca558",1
"0xcc0f868e246ea79f2e4a562b91ab833f89a7d8a513000552599363c6f16696f2",2
"0x834e0fa77b87b6d6d8ec6787ae533593db5679049261aa2dab2cff3f565d3f36",1
"0x2f95d5a4ca8e1cca969ea8405f4cfb77d89c0fdd08709a0124dfb86c54ce28b8",1
"0xcdddfcd3955ca73c2a69d96819a3fa0fa369c774e6ca27945cc27516b90732b9",1
"0x330c9e9b0c1269b5c6a3e752ce148bf3537282f0e32baa56a3271f4a3efbf5c1",1
"0x5bf0fa41cd1cf86eeeaef7bbbbb6c6fea5258dc4bc3a21c396d0cdeaf7583fb4",1
"0x016661e44c6c64ba70e156347549c14c9a7b42053602a3817a13fcb1673df882",1
"0x4d3a45f932bba7da5b943fc41a26d72b3816b91d5cca0a55f3d50c8a3959c4a6",1
"0x8300e3198d094078ff0f07359216e7fa43761f55bea04c0d0fbd53d8c9ff8665",1
"0xf742ba9537216b5585aa680739ffd5409f28f230f26b8e20f71d56467843dcea",1
"0x123e0e4deded803e4b162a4954d54d7bd1de320f7ece7e9af2dbd638aeb33695",1
"0x2392683f39a085ecc3790a631dc9a70abc85d0c403c1b92b88fb471cc96585d3",1
"0x8da3ebae7c4b7217c90ae44d858c53b5e010c8bad8317d2c0b43e4318b82b63e",1
"0x13c33bf050e81b1f1eecc7ba18e99474bf281b833b24397539a83b6b24887888",1
"0x44ab947aab31d4588a73c16aac1beb917631e654c5ff0fad30c877570973f13b",1
"0xa7af047623d5e7109d8e05d4770d3bfb865733406271c9bae498fd130b622708",1
"0x796cc4181fd11e96ef5785e6e6782835a1bfc71917f3c660d134044dbde84f74",1
"0x0dbe7644f385b34d6219215cf96b8d4f077584f28eb36165e46d86a6c691efc4",1
"0x3718b936b4897b9e879c59c8b7eecde8376703d711373ab8552d041c2656a6b1",1
"0x9bc67b285dffd6877cf977387e701ad76f5c9e3bb53bfe25574ce5bbfa928259",1
"0xb63ac321b8fd4a563403e02695563a5cb0bf6508671c78865d557ec88f68dce5",1
"0x47c5840b0a1d20c1f901f823e8622d59b817acd73d87ce083871ccd298cd3979",1
"0xf7c145e742977495337090d497592e768f2678a3444cff8a01e2de26b4d761bb",1
"0xf7adc54d4ccc702225b06a2a246c441726baf8c3f451db5db98a3c606b21ec31",1
"0x4d03d053d8351310725128e43a4b3e4f87b03ff492759bb67b916a9c352fa2a6",1
"0x04a776030d5d8524682a8621c4b330c1d8eea60e6e9e4a188faa82247ecb10f9",1
"0x73a07dd2f64c842b8ce87c394cbfaa89004435fbc1db14942591ad514c18cb43",2
"0x688f814aa6dc14957b19780e82bfba95732b601d6fd376f12728f7405a3af3d1",1
